ratingId,tmdbId,title,genres_str,genre_list,avg_rating,num_ratings
89490,64639,Straw Dogs,Drama|Thriller,"['Drama', 'Thriller']",2.43,14
80617,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy|Family,"['Comedy', 'Family']",2.0,10
90428,44754,Margaret,Drama,['Drama'],3.23,15
73027,36811,The Last Station,Drama|Romance,"['Drama', 'Romance']",3.06,16
4204,33676,Losin' It,Comedy,['Comedy'],2.39,9
6330,11458,People I Know,Drama|Thriller,"['Drama', 'Thriller']",2.72,9
60735,12247,Shotgun Stories,Drama|Thriller,"['Drama', 'Thriller']",3.5,13
6769,321,Mambo Italiano,Comedy|Romance,"['Comedy', 'Romance']",2.5,11
1878,58680,Woo,Comedy|Romance,"['Comedy', 'Romance']",1.44,9
141648,301351,We Are Your Friends,Drama|Music|Romance,"['Drama', 'Music', 'Romance']",3.1,5
88468,12819,Alpha and Omega,Family|Animation,"['Family', 'Animation']",1.86,7
32234,42222,Julia,Drama,['Drama'],3.54,14
99721,76617,Texas Chainsaw 3D,Horror|Thriller,"['Horror', 'Thriller']",2.1,10
6948,21525,Tupac: Resurrection,Music|Documentary,"['Music', 'Documentary']",2.32,11
101529,127867,The Brass Teapot,Comedy|Fantasy|Thriller,"['Comedy', 'Fantasy', 'Thriller']",3.31,13
94323,67660,Think Like a Man,Comedy|Romance,"['Comedy', 'Romance']",2.43,7
70641,19556,Miss March,Comedy|Romance,"['Comedy', 'Romance']",2.21,14
109189,226857,Endless Love,Drama|Romance,"['Drama', 'Romance']",4.0,4
86014,60307,Diary of a Wimpy Kid: Rodrick Rules,Family|Comedy,"['Family', 'Comedy']",3.43,7
71537,28665,Fame,Music|Comedy|Drama|Romance,"['Music', 'Comedy', 'Drama', 'Romance']",2.42,18
84242,31007,Welcome to the Rileys,Drama,['Drama'],3.44,9
4759,25462,Two Can Play That Game,Comedy|Romance,"['Comedy', 'Romance']",2.59,11
93723,82533,Damsels in Distress,Comedy|Romance,"['Comedy', 'Romance']",3.32,14
93819,74777,Absentia,Mystery|Horror|Thriller,"['Mystery', 'Horror', 'Thriller']",3.0,7
54094,11404,Driving Lessons,Drama|Comedy,"['Drama', 'Comedy']",3.41,11
91886,62837,Dolphin Tale,Drama|Family,"['Drama', 'Family']",3.4,5
4729,26665,Aberdeen,Drama|Comedy|Foreign,"['Drama', 'Comedy', 'Foreign']",3.0,10
58622,14014,The Hammer,Comedy,['Comedy'],3.5,9
81164,45650,The Hole,Thriller|Adventure|Fantasy,"['Thriller', 'Adventure', 'Fantasy']",2.67,12
8460,27686,State Fair,Music|Romance,"['Music', 'Romance']",2.59,11
50259,26518,Old Joy,Drama,['Drama'],3.17,9
3905,29015,The Specials,Action|Comedy,"['Action', 'Comedy']",3.29,12
136204,310569,The Second Mother,Drama,['Drama'],3.6,10
4252,13898,The Circle,Drama|Foreign,"['Drama', 'Foreign']",3.3,15
31408,342,Summer Storm,Comedy|Drama,"['Comedy', 'Drama']",3.7,5
5424,27451,Harvard Man,Drama,['Drama'],2.29,12
74131,27569,Extraordinary Measures,Drama,['Drama'],2.43,7
99787,139038,A Haunted House,Comedy|Horror,"['Comedy', 'Horror']",2.17,9
5550,39833,Love Me Tender,Drama|Action|Western|Music|Romance,"['Drama', 'Action', 'Western', 'Music', 'Romance']",2.36,11
8502,17820,Show Boat,Music|Romance,"['Music', 'Romance']",2.81,8
5347,13201,Deuces Wild,Action|Crime|Drama|Romance,"['Action', 'Crime', 'Drama', 'Romance']",2.41,11
8056,26268,Harper,Action|Drama|Thriller|Crime|Mystery,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",3.2,10
2865,142132,Sugar Town,Comedy,['Comedy'],2.86,11
108825,157841,The Young and Prodigious T.S. Spivet,Adventure|Drama|Family,"['Adventure', 'Drama', 'Family']",3.28,9
104712,211954,Instructions Not Included,Comedy|Drama,"['Comedy', 'Drama']",3.42,6
97462,57089,Hoodwinked Too! Hood VS. Evil,Comedy|Animation|Family,"['Comedy', 'Animation', 'Family']",3.5,3
97742,94348,Alex Cross,Action|Thriller|Crime|Mystery,"['Action', 'Thriller', 'Crime', 'Mystery']",2.5,10
69304,19724,Imagine That,Comedy,['Comedy'],2.85,10
72224,22820,Gentlemen Broncos,Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",2.87,15
110826,254473,Brick Mansions,Action|Crime|Drama,"['Action', 'Crime', 'Drama']",2.45,11
2715,133575,The Velocity of Gary,Drama|Romance,"['Drama', 'Romance']",2.72,9
152071,323677,Race,Action|Drama,"['Action', 'Drama']",3.29,7
4895,13408,The Wash,Action|Comedy,"['Action', 'Comedy']",2.22,9
35015,15907,Duma,Adventure|Drama|Family,"['Adventure', 'Drama', 'Family']",3.81,8
5935,11564,Class of 1984,Action|Drama|Horror|Crime|Thriller,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",3.17,9
91831,76487,The Devil Inside,Thriller|Horror,"['Thriller', 'Horror']",2.1,10
58652,13688,CJ7,Comedy|Drama|Family|Fantasy|Science Fiction,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']",2.64,11
6311,16651,The Other Side of Heaven,Action|Adventure|Drama|Family,"['Action', 'Adventure', 'Drama', 'Family']",3.5,5
5513,20337,Martin Lawrence Live: Runteldat,Comedy,['Comedy'],2.3,10
113207,239566,Get on Up,Drama|Music,"['Drama', 'Music']",3.5,7
115414,218043,Left Behind,Thriller|Action|Science Fiction,"['Thriller', 'Action', 'Science Fiction']",1.88,8
129737,239573,Unfinished Business,Comedy,['Comedy'],2.36,14
2914,44857,Molly,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",1.8,10
110322,192134,Dom Hemingway,Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",3.17,6
58485,28260,Return of the Living Dead 3,Comedy|Science Fiction|Romance|Horror,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",1.86,14
8855,17994,Witchboard,Horror,['Horror'],2.5,7
98975,125490,Antiviral,Science Fiction|Horror,"['Science Fiction', 'Horror']",2.81,13
47793,24055,The Puffy Chair,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",3.05,10
56060,12555,I Served the King of England,Comedy|Drama,"['Comedy', 'Drama']",3.41,11
33136,24363,House of D,Comedy|Drama,"['Comedy', 'Drama']",2.71,12
61991,12412,Miracle at St. Anna,Drama|War,"['Drama', 'War']",2.61,14
59107,13079,The Life Before Her Eyes,Thriller|Drama|Mystery,"['Thriller', 'Drama', 'Mystery']",2.7,5
4831,40932,Can't Stop the Music,Comedy|Music,"['Comedy', 'Music']",2.08,13
8779,14652,Bon voyage,Comedy|Drama|Foreign,"['Comedy', 'Drama', 'Foreign']",2.83,12
60020,14392,The Warlords,Action|Drama|History,"['Action', 'Drama', 'History']",3.12,12
3050,19052,Light It Up,Drama|Thriller,"['Drama', 'Thriller']",2.17,15
46919,14120,End of the Spear,Adventure|Drama,"['Adventure', 'Drama']",3.06,9
70898,25704,Post Grad,Comedy,['Comedy'],1.88,8
91505,59457,Womb,Romance|Science Fiction,"['Romance', 'Science Fiction']",4.07,7
59684,44260,Lake of Fire,Documentary,['Documentary'],4.5,7
84570,45272,Country Strong,Drama|Romance,"['Drama', 'Romance']",2.36,11
90474,71157,Polisse,Drama,['Drama'],3.5,8
73664,10800,Dragon Hunters,Animation|Family,"['Animation', 'Family']",3.25,8
46574,14474,The Oh in Ohio,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.25,14
48791,14012,Flicka,Drama,['Drama'],2.5,8
71691,17622,Fifty Dead Men Walking,Action|Thriller,"['Action', 'Thriller']",3.0,6
50153,14396,Code Name: The Cleaner,Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",2.55,10
51520,15582,Teen Wolf Too,Comedy|Fantasy|Family,"['Comedy', 'Fantasy', 'Family']",1.82,14
100436,127918,The Gatekeepers,Documentary,['Documentary'],3.91,11
72980,25968,Veronika Decides to Die,Drama|Romance,"['Drama', 'Romance']",2.38,8
96501,48034,Little White Lies,Comedy|Drama,"['Comedy', 'Drama']",3.25,4
4962,13503,Texas Rangers,Action|Western,"['Action', 'Western']",2.8,10
93954,92182,Silent House,Horror|Mystery,"['Horror', 'Mystery']",3.17,9
135504,256962,Little Boy,Comedy|Drama|War,"['Comedy', 'Drama', 'War']",3.45,10
6326,31932,City of Ghosts,Thriller,['Thriller'],2.94,9
79572,38843,Ramona and Beezus,Comedy|Family,"['Comedy', 'Family']",3.07,7
97832,82684,Chasing Mavericks,Drama,['Drama'],2.9,5
139575,256040,Baahubali: The Beginning,Action|Adventure|War|History,"['Action', 'Adventure', 'War', 'History']",2.8,5
145030,293646,The 33,Drama|History,"['Drama', 'History']",3.3,10
49642,18147,Unaccompanied Minors,Comedy|Family,"['Comedy', 'Family']",2.18,11
93980,76489,The Three Stooges,Comedy,['Comedy'],1.88,13
58706,32579,Under the Same Moon,Drama,['Drama'],3.83,3
60341,8847,Standard Operating Procedure,Documentary,['Documentary'],3.92,13
132112,253626,Good Kill,Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",3.0,9
40887,7301,Lonesome Jim,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.97,15
33781,11620,Quo Vadis,Drama|History|Romance,"['Drama', 'History', 'Romance']",3.35,13
27537,10981,Nothing,Comedy|Fantasy|Science Fiction,"['Comedy', 'Fantasy', 'Science Fiction']",3.18,11
6366,55616,Dracula: Pages from a Virgin's Diary,Horror,['Horror'],2.88,8
60289,8359,Kit Kittredge: An American Girl,Comedy|Drama|Family,"['Comedy', 'Drama', 'Family']",2.95,10
2157,115872,The Chambermaid on the Titanic,Drama,['Drama'],3.17,6
70643,23367,Bandslam,Comedy|Drama|Family|Music,"['Comedy', 'Drama', 'Family', 'Music']",3.61,9
58494,8060,Married Life,Crime|Drama|Romance,"['Crime', 'Drama', 'Romance']",3.05,10
104631,111190,Adore,Drama,['Drama'],2.56,9
79541,31203,Little Nicholas,Comedy,['Comedy'],3.75,6
128592,241251,The Boy Next Door,Thriller,['Thriller'],2.23,13
6657,35073,"The Beast from 20,000 Fathoms",Adventure|Horror|Science Fiction,"['Adventure', 'Horror', 'Science Fiction']",3.25,8
89369,55720,A Better Life,Drama,['Drama'],3.36,7
61354,13991,College,Comedy,['Comedy'],1.9,10
43923,16781,Madea's Family Reunion,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",2.44,8
50183,19344,Loving Annabelle,Drama|Romance,"['Drama', 'Romance']",1.79,7
82589,37080,Mother and Child,Drama|Romance,"['Drama', 'Romance']",3.67,6
94469,66125,Red Dog,Drama|Comedy|Family,"['Drama', 'Comedy', 'Family']",3.44,8
7378,19084,Johnson Family Vacation,Comedy|Family,"['Comedy', 'Family']",2.0,6
6689,21413,The Battle of Shaker Heights,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.25,6
4176,13889,Madadayo,Drama,['Drama'],3.14,11
95237,68684,Detention,Horror|Comedy|Science Fiction,"['Horror', 'Comedy', 'Science Fiction']",3.65,10
116817,244403,Rudderless,Music|Drama|Comedy,"['Music', 'Drama', 'Comedy']",3.29,7
2175,161795,Déjà Vu,Romance|Drama,"['Romance', 'Drama']",2.94,8
157276,205588,Our Kind of Traitor,Thriller,['Thriller'],3.05,10
85399,38322,"Big Mommas: Like Father, Like Son",Crime|Comedy|Action,"['Crime', 'Comedy', 'Action']",1.33,6
66659,15670,Madea Goes to Jail,Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",2.11,9
91290,53457,Sarah's Key,Drama|War,"['Drama', 'War']",3.88,8
142372,10317,Our Brand Is Crisis,Comedy|Drama,"['Comedy', 'Drama']",3.0,6
42021,18840,The White Countess,Drama|History|Family|Romance,"['Drama', 'History', 'Family', 'Romance']",3.0,10
44949,18276,Hoot,Drama|Family,"['Drama', 'Family']",2.11,9
7477,10375,D-Tox,Action|Thriller,"['Action', 'Thriller']",2.17,9
47976,14057,Trust the Man,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.6,10
8971,4251,Veer-Zaara,Drama|Romance,"['Drama', 'Romance']",3.0,4
5256,39541,Stolen Summer,Drama|Family|Comedy,"['Drama', 'Family', 'Comedy']",2.69,8
93578,81390,A Lonely Place to Die,Adventure|Action|Thriller|Crime,"['Adventure', 'Action', 'Thriller', 'Crime']",2.75,4
92665,84200,"For a Good Time, Call...",Comedy,['Comedy'],2.64,7
53788,13807,Exiled,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",3.4,5
4691,42033,Def-Con 4,Science Fiction,['Science Fiction'],2.31,8
113071,238603,Earth to Echo,Family|Adventure|Science Fiction,"['Family', 'Adventure', 'Science Fiction']",2.31,13
142386,253450,The Assassin,Action|Drama|History,"['Action', 'Drama', 'History']",2.93,7
34767,25975,My Date with Drew,Documentary,['Documentary'],2.8,10
106839,192136,Mandela: Long Walk to Freedom,Drama|History,"['Drama', 'History']",2.75,4
1898,17044,The Land Girls,Drama|Romance|War,"['Drama', 'Romance', 'War']",2.5,5
99087,77875,Playing for Keeps,Comedy|Romance,"['Comedy', 'Romance']",2.43,7
55566,17202,Why Did I Get Married?,Comedy|Drama,"['Comedy', 'Drama']",2.1,10
1850,90414,"I Love You, Don't Touch Me!",Comedy|Romance,"['Comedy', 'Romance']",2.0,5
5880,15074,Extreme Ops,Action|Adventure|Drama|Thriller,"['Action', 'Adventure', 'Drama', 'Thriller']",1.91,11
44815,13960,ATL,Drama,['Drama'],3.17,6
81270,43931,My Soul to Take,Drama|Horror|Mystery|Thriller,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.12,13
92335,78698,Big Miracle,Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",3.1,5
96590,77948,The Cold Light of Day,Action|Thriller,"['Action', 'Thriller']",2.25,8
79800,39800,Life During Wartime,Comedy|Drama,"['Comedy', 'Drama']",2.88,12
132456,21461,Lage Raho Munna Bhai,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.0,3
4875,34043,On the Line,Comedy|Family|Romance,"['Comedy', 'Family', 'Romance']",1.39,9
47646,13816,Idlewild,Crime|Drama|Music,"['Crime', 'Drama', 'Music']",2.43,7
65817,13429,Donkey Punch,Horror|Drama|Thriller|Crime,"['Horror', 'Drama', 'Thriller', 'Crime']",2.28,9
146900,336004,Heist,Crime|Action|Thriller,"['Crime', 'Action', 'Thriller']",2.75,6
133185,304410,The Bélier Family,Comedy|Drama|Music,"['Comedy', 'Drama', 'Music']",3.3,5
99415,88042,Parental Guidance,Comedy,['Comedy'],1.7,5
38583,10017,The Wraith,Romance|Science Fiction|Horror|Action|Crime,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']",2.55,11
69251,13856,Special,Drama|Fantasy|Science Fiction,"['Drama', 'Fantasy', 'Science Fiction']",3.11,14
65310,17287,Poultrygeist: Night of the Chicken Dead,Horror|Comedy,"['Horror', 'Comedy']",2.36,7
4879,10034,High Heels and Low Lifes,Action|Crime|Comedy,"['Action', 'Crime', 'Comedy']",2.06,9
4243,26791,Brigham City,Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",2.33,3
6848,30315,Kingdom of the Spiders,Horror|Science Fiction,"['Horror', 'Science Fiction']",2.4,5
105801,158752,Escape from Tomorrow,Horror|Fantasy,"['Horror', 'Fantasy']",2.14,11
2578,70687,The Sticky Fingers of Time,Science Fiction|Drama,"['Science Fiction', 'Drama']",3.33,6
68288,17436,The Informers,Drama,['Drama'],2.5,9
72630,20764,Sleep Dealer,Drama|Science Fiction|Thriller,"['Drama', 'Science Fiction', 'Thriller']",2.96,13
96283,82650,Diary of a Wimpy Kid: Dog Days,Comedy|Family,"['Comedy', 'Family']",2.75,8
3568,125537,Smiling Fish & Goat On Fire,Comedy|Romance,"['Comedy', 'Romance']",2.5,8
48600,15005,One Night with the King,Drama,['Drama'],2.75,8
58146,15365,Witless Protection,Action|Adventure|Comedy|Crime,"['Action', 'Adventure', 'Comedy', 'Crime']",0.75,4
59729,10822,Savage Grace,Drama,['Drama'],3.5,4
6871,21765,Good Boy!,Comedy|Family|Science Fiction,"['Comedy', 'Family', 'Science Fiction']",2.14,7
45525,9700,The Lost City,Drama|Romance,"['Drama', 'Romance']",2.45,10
41575,2008,The Promise,Fantasy|Drama|Action|Thriller|Romance,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Romance']",3.31,8
92719,79940,Tim and Eric's Billion Dollar Movie,Comedy,['Comedy'],1.38,4
77665,38579,Marmaduke,Family|Comedy,"['Family', 'Comedy']",1.25,4
86244,29920,Easy Money,Drama|Thriller|Crime,"['Drama', 'Thriller', 'Crime']",3.38,8
55391,13197,10th & Wolf,Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.12,4
67839,16005,The Lucky Ones,Comedy|Drama|History,"['Comedy', 'Drama', 'History']",3.5,6
54978,13501,The Good Night,Comedy|Drama|Romance|Fantasy|Music,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Music']",3.17,9
52005,4657,Jindabyne,Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",2.79,7
110750,236751,Heaven is for Real,Drama,['Drama'],3.25,6
1659,125052,Hurricane Streets,Romance|Crime|Drama,"['Romance', 'Crime', 'Drama']",2.5,2
97324,134371,Atlas Shrugged Part II,Drama|Science Fiction|Mystery,"['Drama', 'Science Fiction', 'Mystery']",2.08,6
32314,48463,Incident at Loch Ness,Adventure|Comedy|Horror,"['Adventure', 'Comedy', 'Horror']",2.54,12
7152,41488,The Statement,Drama|Thriller,"['Drama', 'Thriller']",2.78,9
117456,241771,Beyond the Lights,Romance|Drama,"['Romance', 'Drama']",3.3,5
77820,35169,Furry Vengeance,Comedy,['Comedy'],1.0,4
155832,290825,Yoga Hosers,Comedy|Fantasy|Horror|Thriller,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",2.5,12
138610,299245,The Gallows,Horror|Thriller,"['Horror', 'Thriller']",3.0,4
160644,340611,Indignation,Drama,['Drama'],3.11,9
151687,335778,Risen,Action,['Action'],2.69,8
66943,13849,The Cottage,Horror|Comedy|Crime|Thriller,"['Horror', 'Comedy', 'Crime', 'Thriller']",3.0,5
128832,206296,The Last Five Years,Comedy|Drama|Music|Romance,"['Comedy', 'Drama', 'Music', 'Romance']",3.3,5
150258,174751,Jane Got a Gun,Action|Drama|Western,"['Action', 'Drama', 'Western']",3.27,11
88380,43935,Dylan Dog: Dead of Night,Action|Comedy|Horror|Mystery|Science Fiction|Thriller,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",2.67,9
77316,21345,City of Life and Death,Drama|History|War,"['Drama', 'History', 'War']",3.77,11
8585,10448,Rapa Nui,Adventure,['Adventure'],3.0,6
100359,150202,The Haunting in Connecticut 2: Ghosts of Georgia,Horror|Drama|Thriller,"['Horror', 'Drama', 'Thriller']",2.75,2
6682,7504,Earth,Drama,['Drama'],2.62,8
37844,14544,Roll Bounce,Comedy|Drama|Family,"['Comedy', 'Drama', 'Family']",2.56,8
8871,26486,The Last Shot,Action|Comedy,"['Action', 'Comedy']",2.67,9
69873,10353,The Visitors II: The Corridors of Time,Comedy|Fantasy,"['Comedy', 'Fantasy']",2.9,5
6295,24621,Chasing Papi,Comedy|Romance,"['Comedy', 'Romance']",2.07,7
6563,24356,Masked and Anonymous,Drama|Music,"['Drama', 'Music']",2.19,8
4032,29122,An Everlasting Piece,Comedy|Crime,"['Comedy', 'Crime']",2.5,9
57949,13490,Welcome Home Roscoe Jenkins,Comedy|Drama,"['Comedy', 'Drama']",2.12,8
43926,24432,Doogal,Family,['Family'],2.1,5
40342,13994,Romance & Cigarettes,Comedy|Music|Romance,"['Comedy', 'Music', 'Romance']",2.44,9
116841,222649,Rosewater,Drama,['Drama'],3.4,5
118338,110402,Hard to Be a God,Drama|Science Fiction,"['Drama', 'Science Fiction']",1.92,6
147022,333348,Love the Coopers,Comedy|Family,"['Comedy', 'Family']",2.12,4
151933,339408,The Birth of a Nation,Drama,['Drama'],2.5,3
112303,184098,Think Like a Man Too,Comedy|Romance,"['Comedy', 'Romance']",2.33,3
6406,29514,Two Evil Eyes,Horror|Thriller,"['Horror', 'Thriller']",2.83,6
116893,206563,Trash,Adventure|Crime|Drama|Thriller,"['Adventure', 'Crime', 'Drama', 'Thriller']",3.4,5
4781,30379,Megiddo: The Omega Code 2,Action|Science Fiction|Thriller,"['Action', 'Science Fiction', 'Thriller']",2.4,5
1886,40505,I Got the Hook Up,Action|Comedy,"['Action', 'Comedy']",2.0,1
109372,222899,About Last Night,Comedy|Romance,"['Comedy', 'Romance']",3.25,4
6099,27380,Megaforce,Adventure|Action|Science Fiction,"['Adventure', 'Action', 'Science Fiction']",1.62,8
57393,4170,Trade,Drama|Thriller,"['Drama', 'Thriller']",3.25,4
93610,61984,Space Battleship Yamato,Science Fiction,['Science Fiction'],2.67,3
62586,13948,An American Carol,Comedy|Fantasy,"['Comedy', 'Fantasy']",2.0,5
2831,104896,A Dog Of Flanders,Drama|Family,"['Drama', 'Family']",2.5,2
60046,13405,The Children of Huang Shi,Drama|War,"['Drama', 'War']",3.33,6
2444,22913,24 7: Twenty Four Seven,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.88,8
26051,27029,The Nun's Story,Drama,['Drama'],3.9,5
1567,34941,The Last Time I Committed Suicide,Drama,['Drama'],2.83,3
32988,39851,Clean,Drama,['Drama'],3.19,8
135135,272878,Max,Adventure|Drama|Family,"['Adventure', 'Drama', 'Family']",2.75,6
79226,39037,The Good Guy,Comedy|Romance,"['Comedy', 'Romance']",3.38,4
108220,159037,The Square,Documentary|Drama|History,"['Documentary', 'Drama', 'History']",3.2,5
7457,16428,Breakin' All the Rules,Comedy|Romance,"['Comedy', 'Romance']",2.0,5
2998,108346,Dreaming of Joseph Lees,Romance|Drama,"['Romance', 'Drama']",2.21,7
110773,184345,A Haunted House 2,Comedy|Horror,"['Comedy', 'Horror']",1.5,4
104760,146227,Getaway,Action|Crime,"['Action', 'Crime']",1.83,3
58743,13495,Alatriste,Action,['Action'],2.92,6
69842,14758,Good Dick,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,1
7174,24034,Teacher's Pet,Animation|Drama|Family|Music,"['Animation', 'Drama', 'Family', 'Music']",3.0,9
68965,21724,Dance Flick,Action|Comedy|Music,"['Action', 'Comedy', 'Music']",1.75,6
52356,1590,Copying Beethoven,Drama,['Drama'],2.88,4
70093,22215,Cheri,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",2.12,4
79230,22556,The Yellow Handkerchief,Drama|Romance,"['Drama', 'Romance']",3.12,4
60044,5759,Baghead,Drama|Comedy|Horror,"['Drama', 'Comedy', 'Horror']",2.85,10
129372,234212,Demonic,Thriller|Horror,"['Thriller', 'Horror']",2.5,1
89427,65055,Shark Night,Horror|Thriller,"['Horror', 'Thriller']",1.86,7
5045,33155,Galaxina,Comedy|Science Fiction,"['Comedy', 'Science Fiction']",1.25,6
5575,55903,Betty Fisher and Other Stories,Drama|Thriller|Crime|Foreign,"['Drama', 'Thriller', 'Crime', 'Foreign']",4.0,5
104431,98568,Enter Nowhere,Mystery|Science Fiction|Thriller,"['Mystery', 'Science Fiction', 'Thriller']",3.0,6
27830,24747,Bobby Jones: Stroke of Genius,Drama,['Drama'],2.5,6
41712,22908,A Room for Romeo Brass,Drama|Comedy|Foreign,"['Drama', 'Comedy', 'Foreign']",3.58,6
5196,26843,Lion of the Desert,Action|History|War,"['Action', 'History', 'War']",3.75,4
111320,252680,Moms' Night Out,Comedy,['Comedy'],0.75,2
25840,43867,The Prisoner of Zenda,Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",3.42,6
3322,47816,3 Strikes,Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']",1.8,5
114760,244534,Happy Christmas,Comedy|Drama,"['Comedy', 'Drama']",2.5,5
56370,1874,Goodbye Bafana,History|Drama,"['History', 'Drama']",3.7,5
54621,21494,Moliere,Romance|Drama|Comedy,"['Romance', 'Drama', 'Comedy']",4.5,1
25959,25209,Annie Get Your Gun,Action|Comedy|Music|Romance|Western,"['Action', 'Comedy', 'Music', 'Romance', 'Western']",2.33,3
149186,351819,Fifty Shades of Black,Romance|Comedy,"['Romance', 'Comedy']",2.0,4
34045,11588,The I Inside,Thriller|Mystery|Science Fiction,"['Thriller', 'Mystery', 'Science Fiction']",3.0,3
131270,290864,Kung Fu Jungle,Crime|Action|Thriller,"['Crime', 'Action', 'Thriller']",2.5,1
2768,89861,Stiff Upper Lips,Comedy,['Comedy'],2.25,4
59910,45791,When Did You Last See Your Father?,Drama,['Drama'],3.19,8
155583,339984,Miracles from Heaven,Drama,['Drama'],2.62,4
117861,253331,Black or White,Drama,['Drama'],2.62,4
5761,38665,The Legend of the Lone Ranger,Action|Adventure|Romance|Western,"['Action', 'Adventure', 'Romance', 'Western']",1.8,5
101060,146203,The Last Exorcism Part II,Horror|Thriller,"['Horror', 'Thriller']",2.5,7
114182,136835,No Good Deed,Crime|Thriller,"['Crime', 'Thriller']",2.1,5
155074,330770,Evolution,Mystery|Drama|Horror,"['Mystery', 'Drama', 'Horror']",2.5,6
34314,33693,Funny Ha Ha,Drama|Comedy,"['Drama', 'Comedy']",3.58,6
83082,33870,Mao's Last Dancer,Drama|Romance,"['Drama', 'Romance']",4.0,6
6505,44562,Ed and His Dead Mother,Comedy,['Comedy'],2.7,5
151459,375290,Airlift,Thriller|Action|Drama|History,"['Thriller', 'Action', 'Drama', 'History']",1.75,2
108599,207769,Banshee Chapter,Horror|Thriller,"['Horror', 'Thriller']",3.0,2
74827,24424,Ajami,Crime|Drama,"['Crime', 'Drama']",3.2,5
101765,133698,Fly Me to the Moon,Comedy|Romance,"['Comedy', 'Romance']",0.5,1
72777,31909,Invaders from Mars,Science Fiction,['Science Fiction'],1.93,7
152515,298584,Cabin Fever,Horror,['Horror'],1.83,3
134775,300168,Dragon Blade,Action|Drama|Adventure,"['Action', 'Drama', 'Adventure']",3.21,7
3595,19489,Held Up,Comedy,['Comedy'],1.75,6
99633,116613,The Sweeney,Action|Drama|Crime,"['Action', 'Drama', 'Crime']",2.83,3
114849,241254,The Prince,Thriller|Action,"['Thriller', 'Action']",2.29,7
55517,13066,I Want Someone to Eat Cheese With,Comedy|Romance,"['Comedy', 'Romance']",2.79,7
140074,157544,The Vatican Tapes,Thriller|Horror,"['Thriller', 'Horror']",3.0,1
53133,15568,Gracie,Drama,['Drama'],2.3,5
5845,45226,The Pursuit of D.B. Cooper,Adventure|Crime|Thriller,"['Adventure', 'Crime', 'Thriller']",2.5,4
152976,354110,Forsaken,Western|Drama,"['Western', 'Drama']",2.83,3
141761,57876,Area 51,Horror|Thriller|Science Fiction,"['Horror', 'Thriller', 'Science Fiction']",1.57,7
88835,67675,Glee: The Concert Movie,Documentary|Music|Family,"['Documentary', 'Music', 'Family']",2.12,4
88237,66942,Griff the Invisible,Romance|Comedy|Drama,"['Romance', 'Comedy', 'Drama']",3.3,5
121155,181330,Kevin Hart: Let Me Explain,Comedy|Documentary,"['Comedy', 'Documentary']",2.71,7
5285,35944,Lucky Break,Action|Comedy,"['Action', 'Comedy']",3.3,5
82022,49787,The Reef,Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",2.75,4
63481,14655,Soul Men,Comedy|Music,"['Comedy', 'Music']",3.0,8
89194,51588,Prom,Comedy,['Comedy'],2.5,3
49330,14823,London to Brighton,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3.17,6
